股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
688676.SH,20221125,41.03,41.03,38.31,38.96,41.39,-2.43,-5.871,36316.18,142604.533
688676.SH,20221124,38.75,41.68,38.58,41.39,38.98,2.41,6.1827,70798.11,285603.49
688676.SH,20221123,36.39,39.27,35.8,38.98,36.41,2.57,7.0585,48137.91,183454.597
688676.SH,20221122,37.66,37.79,36.16,36.41,37.65,-1.24,-3.2935,32733.25,120481.129
688676.SH,20221121,37.6,38.23,36.2,37.65,37.7,-0.05,-0.1326,46483.65,173431.374
688676.SH,20221118,35.76,38.5,35.26,37.7,36.1,1.6,4.4321,48067.74,180250.443
688676.SH,20221117,35.75,36.39,34.32,36.1,35.75,0.35,0.979,32918.88,116473.751
688676.SH,20221116,36.4,37.24,35.65,35.75,36.5,-0.75,-2.0548,28623.12,104016.04
688676.SH,20221115,35.0,36.96,34.8,36.5,35.15,1.35,3.8407,38519.68,137279.412
688676.SH,20221114,36.44,36.66,34.61,35.15,36.66,-1.51,-4.1189,39774.72,141130.443
688676.SH,20221111,38.43,39.16,36.25,36.66,37.3,-0.64,-1.7158,61209.58,227976.657
688676.SH,20221110,37.22,38.53,36.9,37.3,37.45,-0.15,-0.4005,35477.06,134073.559
688676.SH,20221109,37.56,38.99,36.6,37.45,37.59,-0.14,-0.3724,28802.97,108765.917
688676.SH,20221108,37.0,38.33,36.16,37.59,37.25,0.34,0.9128,38353.16,143732.859
688676.SH,20221107,40.28,40.28,36.75,37.25,39.93,-2.68,-6.7117,60939.62,229768.236
688676.SH,20221104,39.4,40.92,38.8,39.93,38.91,1.02,2.6214,41239.74,165114.434
688676.SH,20221103,39.68,40.78,38.41,38.91,39.6,-0.69,-1.7424,35265.79,138704.162
688676.SH,20221102,40.13,41.0,39.0,39.6,39.55,0.05,0.1264,33029.07,131733.287
688676.SH,20221101,38.59,41.5,38.5,39.55,37.99,1.56,4.1063,46506.38,185719.548
688676.SH,20221031,38.0,38.97,36.52,37.99,37.93,0.06,0.1582,49189.36,187330.291
688676.SH,20221028,36.36,39.4,35.48,37.93,38.71,-0.78,-2.015,71320.94,269577.393
688676.SH,20221027,42.54,43.17,38.46,38.71,41.77,-3.06,-7.3258,75679.99,306136.617
688676.SH,20221026,42.09,44.99,40.85,41.77,41.67,0.1,0.24,57634.36,246303.91
688676.SH,20221025,41.43,43.66,39.92,41.67,41.68,-0.01,-0.024,43491.23,181326.165
688676.SH,20221024,41.33,42.4,39.8,41.68,41.33,0.35,0.8468,39712.89,163617.431
688676.SH,20221021,39.74,41.88,39.02,41.33,39.98,1.35,3.3767,54772.96,224973.223
688676.SH,20221020,40.08,41.44,38.1,39.98,41.2,-1.22,-2.9612,55753.32,221943.4
688676.SH,20221019,40.05,43.19,39.94,41.2,40.1,1.1,2.7431,72789.89,304245.805
688676.SH,20221018,36.61,42.1,36.6,40.1,37.01,3.09,8.3491,100448.77,401102.907
688676.SH,20221017,36.5,37.49,35.5,37.01,36.65,0.36,0.9823,35321.13,129470.011
688676.SH,20221014,36.83,37.7,36.01,36.65,35.84,0.81,2.26,47128.64,173464.551
688676.SH,20221013,35.12,37.95,35.1,35.84,35.78,0.06,0.1677,53358.83,195801.198
688676.SH,20221012,33.36,36.38,32.0,35.78,32.97,2.81,8.5229,52229.41,177675.551
688676.SH,20221011,29.92,33.7,29.92,32.97,30.41,2.56,8.4183,34217.97,111191.66
688676.SH,20221010,31.03,31.29,29.9,30.41,31.03,-0.62,-1.9981,18796.35,56978.636
688676.SH,20220930,31.05,31.76,30.3,31.03,31.3,-0.27,-0.8626,25529.09,79494.713
688676.SH,20220929,30.59,31.88,29.01,31.3,30.52,0.78,2.5557,41272.88,126923.066
688676.SH,20220928,32.35,32.5,29.3,30.52,32.22,-1.7,-5.2762,58057.9,176950.7
688676.SH,20220927,33.14,33.46,31.6,32.22,32.6,-0.38,-1.1656,49137.99,160218.638
688676.SH,20220926,29.04,33.33,29.04,32.6,29.53,3.07,10.3962,62193.27,198566.234
688676.SH,20220923,31.16,31.65,29.39,29.53,30.97,-1.44,-4.6497,21087.66,63404.686
688676.SH,20220922,29.91,32.23,29.22,30.97,30.18,0.79,2.6176,29120.51,90547.867
688676.SH,20220921,31.14,31.96,29.93,30.18,31.39,-1.21,-3.8547,23275.94,71335.887
688676.SH,20220920,30.48,32.17,30.48,31.39,30.48,0.91,2.9856,30083.36,94300.114
688676.SH,20220919,30.0,32.0,29.3,30.48,29.1,1.38,4.7423,41389.28,127943.405
688676.SH,20220916,29.57,30.51,28.91,29.1,30.38,-1.28,-4.2133,32953.28,97530.805
688676.SH,20220915,34.47,34.58,29.56,30.38,34.01,-3.63,-10.6733,50737.44,156717.995
688676.SH,20220914,33.99,34.88,33.11,34.01,34.6,-0.59,-1.7052,32243.42,108708.918
688676.SH,20220913,33.25,34.76,33.25,34.6,34.51,0.09,0.2608,29451.72,100198.64
688676.SH,20220909,35.24,35.34,33.76,34.51,34.71,-0.2,-0.5762,30762.74,105718.622
688676.SH,20220908,34.32,35.49,34.25,34.71,34.57,0.14,0.405,41510.91,144558.762
688676.SH,20220907,32.0,35.16,31.98,34.57,32.8,1.77,5.3963,58007.7,196624.681
688676.SH,20220906,30.69,32.88,30.07,32.8,29.85,2.95,9.8827,71329.07,224614.608
688676.SH,20220905,28.43,30.39,28.39,29.85,28.58,1.27,4.4437,53790.62,158903.745
688676.SH,20220902,28.66,29.24,27.7,28.58,29.0,-0.42,-1.4483,27673.97,78612.681
688676.SH,20220901,30.19,30.86,28.7,29.0,30.19,-1.19,-3.9417,40196.95,118734.985
688676.SH,20220831,32.9,33.93,30.18,30.19,33.1,-2.91,-8.7915,45008.38,141525.104
688676.SH,20220830,33.78,34.2,31.3,33.1,34.25,-1.15,-3.3577,63844.42,210367.828
688676.SH,20220829,33.91,35.23,32.0,34.25,35.12,-0.87,-2.4772,54604.75,185629.739
688676.SH,20220826,36.82,38.08,34.95,35.12,37.0,-1.88,-5.0811,62600.51,228657.501
688676.SH,20220825,39.2,40.95,35.83,37.0,40.0,-3.0,-7.5,73223.04,276338.024
688676.SH,20220824,38.98,41.86,38.27,40.0,38.6,1.4,3.6269,103377.9,415508.111
688676.SH,20220823,34.08,39.37,33.26,38.6,33.8,4.8,14.2012,83324.99,314325.731
688676.SH,20220822,34.08,34.59,33.14,33.8,34.1,-0.3,-0.8798,27795.83,94330.626
688676.SH,20220819,37.46,37.64,33.6,34.1,37.33,-3.23,-8.6526,61998.0,217807.281
688676.SH,20220818,34.38,37.67,34.34,37.33,34.7,2.63,7.5793,62905.46,229169.387
688676.SH,20220817,34.75,36.6,34.08,34.7,35.0,-0.3,-0.8571,49206.02,173242.74
688676.SH,20220816,33.8,36.15,33.55,35.0,33.85,1.15,3.3973,50247.99,176695.342
688676.SH,20220815,33.02,34.46,32.5,33.85,33.15,0.7,2.1116,33628.0,113735.526
688676.SH,20220812,34.64,35.29,33.08,33.15,35.17,-2.02,-5.7435,32488.8,110491.59
688676.SH,20220811,36.59,36.99,34.77,35.17,36.55,-1.38,-3.7756,35623.14,125956.884
688676.SH,20220810,35.8,37.27,35.01,36.55,35.9,0.65,1.8106,60103.55,216239.72
688676.SH,20220809,31.95,36.0,31.4,35.9,32.12,3.78,11.7684,84406.8,288574.338
688676.SH,20220808,31.18,32.65,29.89,32.12,31.02,1.1,3.5461,43666.29,138779.536
688676.SH,20220805,31.0,32.5,30.82,31.02,31.58,-0.56,-1.7733,36114.88,113541.934
688676.SH,20220804,31.88,33.46,30.75,31.58,31.88,-0.3,-0.941,40272.87,128719.786
688676.SH,20220803,34.83,35.48,31.57,31.88,34.65,-2.77,-7.9942,51129.85,169635.936
688676.SH,20220802,33.29,36.8,33.29,34.65,34.1,0.55,1.6129,55323.75,195038.845
