股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
600101.SH,20221125,9.21,9.33,9.16,9.27,9.25,0.02,0.2162,81505.83,75516.239
600101.SH,20221124,9.38,9.41,9.25,9.25,9.39,-0.14,-1.4909,144973.15,135112.582
600101.SH,20221123,9.13,9.42,9.09,9.39,9.14,0.25,2.7352,199241.96,185177.182
600101.SH,20221122,9.04,9.32,9.03,9.14,9.11,0.03,0.3293,109952.62,101125.817
600101.SH,20221121,9.05,9.18,8.97,9.11,9.09,0.02,0.22,73603.15,67056.679
600101.SH,20221118,9.16,9.24,9.06,9.09,9.18,-0.09,-0.9804,81389.97,74279.42
600101.SH,20221117,9.16,9.26,9.05,9.18,9.23,-0.05,-0.5417,82025.52,74862.6
600101.SH,20221116,9.3,9.5,9.21,9.23,9.26,-0.03,-0.324,106948.18,99798.674
600101.SH,20221115,9.12,9.31,9.1,9.26,9.09,0.17,1.8702,116182.15,107348.515
600101.SH,20221114,9.36,9.37,9.05,9.09,9.38,-0.29,-3.0917,137981.2,126614.583
600101.SH,20221111,9.4,9.55,9.21,9.38,9.29,0.09,0.9688,190795.73,178654.031
600101.SH,20221110,9.69,9.73,9.24,9.29,9.68,-0.39,-4.0289,249595.62,233559.506
600101.SH,20221109,9.11,10.0,9.11,9.68,9.13,0.55,6.0241,266685.09,255572.732
600101.SH,20221108,9.0,9.21,9.0,9.13,9.07,0.06,0.6615,106648.81,97331.253
600101.SH,20221107,9.0,9.1,8.91,9.07,9.01,0.06,0.6659,127652.01,115224.024
600101.SH,20221104,8.74,9.13,8.74,9.01,8.76,0.25,2.8539,148793.13,133938.197
600101.SH,20221103,8.65,8.83,8.62,8.76,8.73,0.03,0.3436,80859.6,70834.819
600101.SH,20221102,8.62,8.79,8.58,8.73,8.63,0.1,1.1587,91495.63,79725.245
600101.SH,20221101,8.35,8.64,8.35,8.63,8.4,0.23,2.7381,78844.0,67505.472
600101.SH,20221031,8.41,8.54,8.3,8.4,8.52,-0.12,-1.4085,93311.1,78588.151
600101.SH,20221028,8.82,8.9,8.52,8.52,8.69,-0.17,-1.9563,168861.14,146874.819
600101.SH,20221027,8.72,8.85,8.68,8.69,8.83,-0.14,-1.5855,107472.1,94244.382
600101.SH,20221026,8.55,8.96,8.45,8.83,8.47,0.36,4.2503,151364.97,131927.711
600101.SH,20221025,8.4,8.55,8.28,8.47,8.43,0.04,0.4745,77016.08,64768.855
600101.SH,20221024,8.59,8.66,8.38,8.43,8.59,-0.16,-1.8626,90471.0,77230.329
600101.SH,20221021,8.47,8.72,8.47,8.59,8.46,0.13,1.5366,88007.22,75905.667
600101.SH,20221020,8.52,8.64,8.42,8.46,8.62,-0.16,-1.8561,78439.23,66732.292
600101.SH,20221019,8.6,8.85,8.51,8.62,8.58,0.04,0.4662,113934.54,98712.957
600101.SH,20221018,8.61,8.72,8.52,8.58,8.58,0.0,0.0,98256.27,84587.749
600101.SH,20221017,8.55,8.65,8.42,8.58,8.59,-0.01,-0.1164,84032.44,71850.689
600101.SH,20221014,8.51,8.65,8.49,8.59,8.51,0.08,0.9401,95967.41,82213.496
600101.SH,20221013,8.37,8.63,8.29,8.51,8.37,0.14,1.6726,117863.42,99822.789
600101.SH,20221012,8.24,8.37,8.02,8.37,8.22,0.15,1.8248,101225.1,83044.374
600101.SH,20221011,8.04,8.23,7.83,8.22,7.99,0.23,2.8786,124626.39,100691.156
600101.SH,20221010,8.04,8.27,7.93,7.99,8.04,-0.05,-0.6219,101478.52,82192.076
600101.SH,20220930,8.18,8.34,8.03,8.04,8.22,-0.18,-2.1898,98040.86,79710.705
600101.SH,20220929,8.55,8.65,8.19,8.22,8.46,-0.24,-2.8369,110187.92,91823.333
600101.SH,20220928,8.88,9.03,8.43,8.46,8.88,-0.42,-4.7297,97595.96,84495.962
600101.SH,20220927,8.82,8.91,8.66,8.88,8.75,0.13,1.4857,72757.3,63967.242
600101.SH,20220926,9.0,9.0,8.7,8.75,9.04,-0.29,-3.208,91094.46,80466.386
600101.SH,20220923,9.23,9.32,8.98,9.04,9.38,-0.34,-3.6247,104534.41,95293.9
600101.SH,20220922,9.1,9.48,9.05,9.38,9.14,0.24,2.6258,132123.2,123354.244
600101.SH,20220921,8.94,9.25,8.85,9.14,9.03,0.11,1.2182,103777.1,94516.01
600101.SH,20220920,8.71,9.05,8.71,9.03,8.69,0.34,3.9125,98892.7,88521.889
600101.SH,20220919,8.85,8.85,8.52,8.69,8.75,-0.06,-0.6857,103415.61,89740.541
600101.SH,20220916,9.03,9.04,8.75,8.75,8.98,-0.23,-2.5612,79947.52,70902.487
600101.SH,20220915,9.38,9.43,8.85,8.98,9.29,-0.31,-3.3369,113953.5,103192.171
600101.SH,20220914,9.29,9.42,9.18,9.29,9.48,-0.19,-2.0042,88427.5,82104.414
600101.SH,20220913,9.65,9.71,9.45,9.48,9.63,-0.15,-1.5576,96161.72,91407.657
600101.SH,20220909,9.74,9.76,9.54,9.63,9.72,-0.09,-0.9259,97783.51,94287.226
600101.SH,20220908,9.75,10.05,9.67,9.72,9.75,-0.03,-0.3077,175405.62,172333.928
