股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
000012.SZ,20221125,7.06,7.12,7.0,7.09,7.1,-0.01,-0.1408,226710.22,160118.231
000012.SZ,20221124,7.1,7.15,7.07,7.1,7.09,0.01,0.141,245556.71,174480.042
000012.SZ,20221123,7.08,7.1,6.99,7.09,7.04,0.05,0.7102,370174.21,260599.438
000012.SZ,20221122,7.13,7.14,7.0,7.04,7.13,-0.09,-1.2623,427223.82,301321.047
000012.SZ,20221121,7.05,7.16,6.98,7.13,7.14,-0.01,-0.1401,333429.59,235640.9
000012.SZ,20221118,7.19,7.32,7.1,7.14,7.18,-0.04,-0.5571,463505.03,333294.921
000012.SZ,20221117,7.28,7.29,7.1,7.18,7.33,-0.15,-2.0464,433220.48,310850.99
000012.SZ,20221116,7.4,7.43,7.3,7.33,7.43,-0.1,-1.3459,325002.39,238990.557
000012.SZ,20221115,7.33,7.48,7.28,7.43,7.33,0.1,1.3643,531215.86,392532.005
000012.SZ,20221114,7.41,7.58,7.3,7.33,7.41,-0.08,-1.0796,617023.94,459981.156
000012.SZ,20221111,7.5,7.6,7.36,7.41,7.34,0.07,0.9537,623893.89,465684.01
000012.SZ,20221110,7.33,7.41,7.28,7.34,7.4,-0.06,-0.8108,407172.98,298892.092
000012.SZ,20221109,7.5,7.79,7.4,7.4,7.53,-0.13,-1.7264,790981.93,596994.434
000012.SZ,20221108,7.46,7.62,7.4,7.53,7.47,0.06,0.8032,582599.31,438255.75
000012.SZ,20221107,7.6,7.63,7.44,7.47,7.55,-0.08,-1.0596,681677.96,512337.938
000012.SZ,20221104,7.25,7.75,7.25,7.55,7.25,0.3,4.1379,1275005.54,961074.816
000012.SZ,20221103,7.14,7.36,7.09,7.25,7.22,0.03,0.4155,526573.85,381303.19
000012.SZ,20221102,7.06,7.44,7.03,7.22,7.14,0.08,1.1204,815520.33,586268.561
000012.SZ,20221101,6.84,7.18,6.81,7.14,6.88,0.26,3.7791,678889.23,476580.623
000012.SZ,20221031,6.86,7.0,6.81,6.88,6.7,0.18,2.6866,583832.37,403743.005
000012.SZ,20221028,7.08,7.09,6.67,6.7,7.1,-0.4,-5.6338,694731.44,474541.421
000012.SZ,20221027,7.2,7.32,7.09,7.1,7.17,-0.07,-0.9763,608128.01,435953.076
000012.SZ,20221026,7.03,7.39,6.94,7.17,7.02,0.15,2.1368,1082039.28,776193.875
000012.SZ,20221025,6.77,7.23,6.77,7.02,6.62,0.4,6.0423,1077445.81,755372.14
